horizon,MAE,RMSE,MAPE,samples
174,2.224252448324433,2.9338961442941613,19.642176123535656,1842
175,2.224865526310303,2.9345098020761453,19.647961680563245,1842
176,2.2254719029459893,2.935116680988298,19.653683162322896,1842
177,2.226073267600661,2.9357186150616563,19.659351855228145,1842
178,2.2266717530065283,2.936317576812677,19.664983228081905,1842
179,2.2272693132384256,2.9369149597582327,19.670593306431766,1842
180,2.22786469445682,2.937508760731933,19.6761770750065,1842
181,2.228457225761161,2.938097898302829,19.681732553768047,1842
182,2.2290470614602476,2.9386822875025143,19.68726246699971,1842
183,2.2296342172191768,2.9392617416761952,19.692768526732362,1842
184,2.2302168496153487,2.9398353821381407,19.698233882501377,1842
185,2.2307939739893197,2.9404028960655753,19.703648775357852,1842
186,2.231364227926951,2.9409641084516536,19.708997623185702,1842
187,2.23192724042424,2.9415190853052398,19.71427575213858,1842
188,2.2324831410253982,2.9420678793221917,19.719485431173528,1842
189,2.233031385110485,2.942610336344187,19.724622253984847,1842
190,2.233571235825354,2.9431460719570963,19.72968155470732,1842
191,2.234101942272725,2.943674649137058,19.73465761879544,1842
192,2.234622594159904,2.9441953626256008,19.73954450637768,1842
193,2.235132834846012,2.9447081448263424,19.744336900240757,1842
194,2.2356316193752037,2.94521285084024,19.749020216000137,1842
195,2.236118955781983,2.9457098195996334,19.753592267612472,1842
196,2.236595485534931,2.946199042842279,19.758061591626717,1842
197,2.237062834292161,2.946681125464283,19.76244507059957,1842
198,2.2375222531962344,2.9471563754304824,19.766756409126074,1842
199,2.2379751351376043,2.9476256847193314,19.771007582345938,1842
200,2.238423505339815,2.9480902374105122,19.77521640213931,1842
201,2.238868736211255,2.9485506659181215,19.779396004097418,1842
202,2.239310638176059,2.949006881078271,19.78354487231058,1842
203,2.2397487997026695,2.949458721556957,19.78765923172483,1842
204,2.240183986198954,2.9499064046075953,19.791747465608587,1842
205,2.2406170971641686,2.95035011138924,19.795819983636793,1842
206,2.2410478546550108,2.9507896853383073,19.799874807329342,1842
207,2.2414760855330154,2.9512251980537942,19.803909237529698,1842
208,2.24190098211592,2.951656556928631,19.807913708678715,1842
209,2.242321979458866,2.952083741062458,19.811881305454783,1842
210,2.242738442736912,2.9525067656553845,19.81580396522497,1842
211,2.2431510166147945,2.9529257253581616,19.81969024526146,1842
212,2.243560363772742,2.953340729037514,19.823549074053755,1842
213,2.243966837177315,2.953751843189652,19.82738492866775,1842
214,2.244370050418858,2.954159094849847,19.831192343988953,1842
215,2.2447696460821596,2.9545625147152212,19.8349665390106,1842
216,2.24516524557479,2.9549621135309407,19.83870285748442,1842
217,2.245557065342954,2.9553579651931097,19.842403651370915,1842
218,2.2459440971466753,2.95575003257431,19.8460559513963,1842
219,2.2463255343137796,2.956138109999755,19.84965142247249,1842
220,2.2467002000810385,2.956521818744668,19.853178001221043,1842
221,2.247068357311567,2.9569009658590635,19.856640686345614,1842
222,2.2474305141261928,2.9572755437187963,19.86004610309944,1842
223,2.2477869544596465,2.957645601546785,19.86339762394413,1842
224,2.2481387985600345,2.95801168140684,19.866705813298285,1842
225,2.248487307479776,2.958374378790564,19.869982575242865,1842
226,2.2488331763240783,2.9587339890727913,19.87323474491026,1842
227,2.249176913507356,2.9590907051439954,19.876467523829692,1842
228,2.2495190219595216,2.9594446874887606,19.87968627766602,1842
229,2.2498597323658416,2.9597959687583257,19.88289386587426,1842
230,2.2501993481867615,2.9601447437311332,19.88609289378453,1842
231,2.250538378528691,2.96049117402278,19.88928882114592,1842
232,2.250876449333459,2.960835113722561,19.892478124647614,1842
233,2.251213022711916,2.961176418782996,19.895655203200146,1842
234,2.251547115364368,2.961514844191682,19.89880958355775,1842
235,2.25187697988405,2.961849997446123,19.901922192306557,1842
236,2.252200339708664,2.9621807998305876,19.90497187936804,1842
237,2.2525144750365125,2.9625049853441006,19.90793826778195,1842
238,2.2528168563291837,2.962819593035725,19.910805355436125,1842
239,2.253106900517892,2.9631235312735966,19.91357119013679,1842
240,2.2533850100756236,2.9634167661153534,19.916240933720875,1842
241,2.253653086967759,2.9637000419183477,19.918833919052368,1842
242,2.2539138258059546,2.963975229876306,19.921372584385487,1842
243,2.254171026877108,2.964246185119856,19.92388270293813,1842
244,2.2544276051474275,2.964517251765565,19.926379686419082,1842
245,2.2546846012138593,2.964790079962644,19.928868854255533,1842
246,2.2549421444070066,2.9650646076120903,19.93135160695009,1842
247,2.255201624392893,2.9653423220826194,19.93383699164804,1842
248,2.2554635068201327,2.9656235212907243,19.93632874183117,1842
249,2.2557277800613256,2.9659078114678517,19.938828061153284,1842
250,2.255995718348897,2.9661956225084674,19.941346948612708,1842
251,2.256267200605101,2.966485959628355,19.943888226984296,1842
252,2.2565413578418947,2.9667771304164994,19.946449854851654,1842
253,2.2568177275849637,2.967068094264975,19.949032120231255,1842
254,2.257097314987852,2.9673595020439008,19.951643831828257,1842
255,2.2573801261663173,2.9676512164388114,19.954286011835524,1842
256,2.2576651021755985,2.9679421994335358,19.95695195502834,1842
257,2.257951050329445,2.968231810706941,19.959630878832318,1842
258,2.2582368733118443,2.9685195281463095,19.96231283469381,1842
259,2.2585215464798263,2.9688051373891233,19.964986510133517,1842
260,2.25880329293209,2.9690883853095036,19.96763128557103,1842
261,2.25908063546523,2.9693687854635193,19.97023211669374,1842
262,2.259352765827421,2.969645906872991,19.972781867094714,1842
263,2.259619553003028,2.9699197143980793,19.975279199778665,1842
264,2.2598811287486336,2.9701901471155088,19.977726280341678,1842
265,2.260138991205274,2.9704576258047175,19.980139101594784,1842
266,2.260395629309691,2.970723552024452,19.982539622029382,1842
267,2.260655476645025,2.970991913612072,19.98496014212057,1842
268,2.2609212971354733,2.971266671592411,19.987415945610152,1842
269,2.2611938050791425,2.971549202618508,19.98990999312296,1842
270,2.261473409379723,2.971839424313816,19.99244732031676,1842
271,2.2617610936207764,2.9721373793030454,19.995039604667014,1842
272,2.2620568773444667,2.972442275681608,19.99769076481665,1842
273,2.262359452052751,2.972751976648343,20.0003943963484,1842
274,2.26266833253911,2.9730664634173,20.00314391228912,1842
275,2.2629823838342906,2.9733843691816664,20.005931427313783,1842
276,2.263299802665974,2.9737037743093673,20.008743435931216,1842
277,2.2636187910809,2.9740230630995255,20.011565536098004,1842
278,2.263939394325077,2.974342407033597,20.0143965363777,1842
279,2.264261534780904,2.974661761378006,20.01723573912577,1842
280,2.264584125739064,2.974980192667709,20.02007563073752,1842
281,2.2649061397980743,2.975297041034008,20.02290772934303,1842
282,2.2652268263613253,2.9756119305821445,20.025725761574762,1842
283,2.265545728849262,2.975924672420527,20.02852714615191,1842
284,2.2658632240054937,2.976235282109125,20.031318597640944,1842
285,2.2661789849688487,2.9765437506646775,20.034096219251545,1842
286,2.2664927374072583,2.9768500633939676,20.03685670716211,1842
287,2.2668043961346274,2.9771542263425324,20.039599016101604,1842
288,2.2671147142253187,2.977456368414046,20.042331854467974,1842
289,2.267424965921296,2.97775689163043,20.045068483155184,1842
290,2.2677371860451747,2.9780571091912074,20.047825849185262,1842
291,2.268054203892936,2.978360038620678,20.05062248603369,1842
292,2.2683783517080354,2.978669647193413,20.05346864619858,1842
293,2.268710039500296,2.9789871996315562,20.056364062429566,1842
294,2.2690491096424634,2.9793123855106622,20.05930818744066,1842
295,2.2693956125427297,2.9796444715106714,20.062304932265018,1842
296,2.2697490088854044,2.979982229013898,20.065353189858907,1842
297,2.27010892134969,2.980325441300239,20.068449087488606,1842
298,2.2704743899578324,2.98067312157119,20.071584663677964,1842
299,2.2708441537147745,2.981023552505547,20.07475240260213,1842
300,2.2712166645718366,2.9813751928146095,20.07793986990314,1842
301,2.271590570216783,2.9817268699237958,20.081135362132667,1842
302,2.2719659839132382,2.982078800256308,20.08433848926349,1842
303,2.272342597975157,2.982430752931343,20.08754627400148,1842
304,2.2727192953702677,2.982781736703544,20.090750872482403,1842
305,2.2730952008303253,2.983131131435056,20.09394573583853,1842
306,2.2734695808433183,2.98347850918599,20.097126095183174,1842
307,2.273842316261566,2.983823749085175,20.10029363695604,1842
308,2.274213767164648,2.9841668634648406,20.103453927482224,1842
309,2.2745824725595734,2.984507657689625,20.106589880929437,1842
310,2.2749478814751267,2.984846012030315,20.10969548148852,1842
311,2.2753101059301097,2.98518195356932,20.112772022330354,1842
312,2.2756696213439787,2.9855156176542286,20.115824584883267,1842
313,2.2760275467078115,2.9858473629994307,20.11886474632992,1842
314,2.276385313062643,2.986178065521695,20.12190467560073,1842
315,2.2767452828162558,2.98651020686813,20.12495974307386,1842
316,2.277109722763472,2.986847407802642,20.128040794502816,1842
317,2.277478742539122,2.9871900508120697,20.131147659527894,1842
318,2.277852336673619,2.9875381868131017,20.134280129012165,1842
319,2.2782306139286246,2.9878913400600076,20.137441282967927,1842
320,2.278614159521455,2.9882498253743117,20.140636717912745,1842
321,2.279003301600723,2.988613776352271,20.143869854567072,1842
322,2.2793976289814823,2.988982143725775,20.147140358041035,1842
323,2.2797967026265393,2.989353773231449,20.150448310534777,1842
324,2.2801997187435834,2.98972719682799,20.153791212588228,1842
325,2.2806055295481644,2.9901013828695717,20.157160023111953,1842
326,2.2810142173530097,2.990476631321068,20.160553866778613,1842
327,2.281425401564366,2.9908524980631315,20.163970532752277,1842
328,2.2818376899800334,2.991227751823143,20.167399567654993,1842
329,2.282250142041694,2.991601702573818,20.17083359125125,1842
330,2.282662050375344,2.991973873643358,20.174267400315106,1842
331,2.2830726692968524,2.992343959708862,20.17769414439354,1842
332,2.283480568151795,2.992711706275968,20.181097610331737,1842
333,2.2838840771897226,2.9930764255192934,20.184461669417196,1842
334,2.284281668774182,2.993437012364663,20.1877741887047,1842
335,2.284672823402906,2.9937929613340386,20.191031650479673,1842
336,2.2850575423152173,2.9941441209391977,20.19423491785004,1842
337,2.2854369634728675,2.9944908737679277,20.197395603052048,1842
338,2.285812521408449,2.99483401905631,20.200526272304774,1842
339,2.2861866513618487,2.995176050829863,20.203643213209567,1842
340,2.2865617014507715,2.995520471530476,20.20675872739104,1842
341,2.286938354134955,2.9958682262515173,20.20987667816943,1842
342,2.2873173076820983,2.9962203209271285,20.213000952680968,1842
343,2.287698996564149,2.99657666826618,20.216136102096424,1842
344,2.2880837581071867,2.9969371076409566,20.2192861598202,1842
345,2.2884716683006445,2.997301283905699,20.222453224352265,1842
346,2.288862860022542,2.9976684163075884,20.225641902486085,1842
347,2.289257580508577,2.9980380788294614,20.228857072853526,1842
348,2.2896553667053294,2.9984090102638885,20.232099461672266,1842
349,2.290055202802517,2.9987799154963977,20.2353636534082,1842
350,2.290457055022719,2.9991508945793073,20.238648522747297,1842
351,2.2908607566293107,2.9995220720970632,20.241950698342958,1842
352,2.2912648164257017,2.9998923046608086,20.2452578139307,1842
353,2.2916682505013313,3.000261050398523,20.248560327230404,1842
354,2.292070204275415,3.0006279079917304,20.251850361716002,1842
355,2.292470117010262,3.0009927043656126,20.255122456308772,1842
356,2.2928682416024024,3.001355470495263,20.258381176964843,1842
357,2.2932648149130808,3.0017162148114616,20.261629942390254,1842
358,2.2936589057322387,3.002074862280551,20.264857450680758,1842
359,2.294049923990552,3.00243133035988,20.26805686355751,1842
360,2.29443737639605,3.002785504875758,20.27122282203345,1842
361,2.294821237597657,3.003137333709654,20.274355469124284,1842
362,2.2952017488520555,3.003486822452577,20.277457890408755,1842
363,2.295578745029865,3.003833910724045,20.280528476850677,1842
364,2.2959528294988925,3.004178743801875,20.283573834198513,1842
365,2.2963248440390434,3.004521638725044,20.28660231738551,1842
366,2.296695626896594,3.0048631555216563,20.28962080629103,1842
367,2.297065856319694,3.0052037376272875,20.292634941023245,1842
368,2.2974364372855494,3.005543717095271,20.295653726988235,1842
369,2.297807348149825,3.0058829089438763,20.298678032974575,1842
370,2.2981788095766964,3.0062213572600944,20.301710362471166,1842
371,2.298550412809196,3.0065586988636914,20.304748011697974,1842
372,2.298922411848956,3.006894882449517,20.30779464705738,1842
373,2.299294577330165,3.007229844084147,20.310847756861257,1842
374,2.299666544267822,3.007563508378114,20.313902956189697,1842
375,2.3000382720128005,3.0078959225122293,20.316959108197235,1842
376,2.300409121415526,3.008226848523883,20.320009402874476,1842
377,2.300778826255307,3.0085561898997106,20.323051299029824,1842
378,2.30114715445302,3.0088838706940426,20.32608274773271,1842
379,2.3015140548152075,3.0092098668556115,20.329103760229234,1842
380,2.3018795786423287,3.0095341685849117,20.332115476367534,1842
381,2.302243592276917,3.00985676482558,20.33511638315699,1842
382,2.3026055738466398,3.0101776211897957,20.338100095572923,1842
383,2.3029656191902523,3.0104967609494184,20.34106769701955,1842
384,2.3033234803182907,3.010814158182839,20.34401626557952,1842
385,2.303679284380823,3.0111298368662713,20.346947279758563,1842
386,2.3040326949213,3.011443699041126,20.349857258522345,1842
387,2.3043834291830536,3.0117556875831313,20.35274308136377,1842
388,2.304731606455369,3.012065814454713,20.35560620654821,1842
389,2.3050770829495915,3.0123740386839164,20.358445150654404,1842
390,2.3054195075446606,3.01268023831286,20.361256390932894,1842
391,2.3057589843167796,3.012984464808441,20.364040903606025,1842
392,2.3060956689420387,3.013286728383156,20.36680060457414,1842
393,2.3064297082182366,3.0135871329962414,20.369536635165435,1842
394,2.306761483655081,3.013885773111012,20.372253142379694,1842
395,2.307090871165152,3.0141826586941964,20.37494853037134,1842
396,2.307418187947587,3.0144779154307453,20.377625907290984,1842
397,2.3077438208987195,3.0147716472149972,20.380289421195688,1842
398,2.3080683638628465,3.0150640443743093,20.382945191963795,1842
399,2.308392639383791,3.0153554437529473,20.385601206987104,1842
400,2.308716870665037,3.01564587738791,20.3882600821303,1842
401,2.30904071846112,3.0159352052716657,20.390918555135613,1842
402,2.309363526494878,3.0162232076555875,20.393569971317895,1842
403,2.3096841986415844,3.016509596467171,20.396202652461447,1842
404,2.3100016435194366,3.016793879438361,20.39880634626622,1842
405,2.310314379413222,3.01707486393749,20.401369936854884,1842
406,2.310620384630254,3.017350359461757,20.403879985435374,1842
407,2.3109188925819226,3.0176191628596514,20.40633272343771,1842
408,2.311210168480453,3.017881422533202,20.408730695545422,1842
409,2.311494950352003,3.0181372513836964,20.41108207547328,1842
410,2.3117746421603447,3.018387397891047,20.41339931976051,1842
411,2.3120511962880057,3.0186337617970325,20.415695796245235,1842
412,2.312326740494861,3.0188794668982215,20.41798269832436,1842
413,2.3126019696111375,3.019125764642055,20.420263146258204,1842
414,2.312877518978716,3.0193736255153825,20.42254038075835,1842
415,2.3131543045488403,3.0196243150048416,20.42481943323643,1842
416,2.3134326480782663,3.01987814787272,20.427102428465115,1842
417,2.3137125774874403,3.020134826480173,20.429390434670193,1842
418,2.313994614336135,3.020394700490085,20.431687493721682,1842
419,2.3142783014133634,3.0206567361938994,20.433992340251177,1842
420,2.3145630912996844,3.020919773319477,20.43630349762855,1842
421,2.314848407796556,3.0211829952705216,20.43861810065306,1842
422,2.3151344730172316,3.0214465273081945,20.440938107167028,1842
423,2.3154212194585964,3.0217102543047103,20.443263305698405,1842
424,2.315707869751699,3.021973431513967,20.445588455875676,1842
425,2.3159936514557002,3.022235566626737,20.447907152709288,1842
426,2.3162777598486386,3.022496331623217,20.450211639950773,1842
427,2.316559225803033,3.0227554239422774,20.45249190904653,1842
428,2.3168365522915044,3.023012087202492,20.454734142798873,1842
429,2.3171083484773205,3.023265173427369,20.45692765087098,1842
430,2.317374206037341,3.0235140516505994,20.45907084597245,1842
431,2.317633818854045,3.023758356076312,20.46116175736277,1842
432,2.3178873046421122,3.023998138245184,20.46320160136414,1842
433,2.3181353301907865,3.0242334160881112,20.465198568821254,1842
434,2.3183790548247285,3.0244646631079215,20.467163977649847,1842
435,2.318620531367906,3.0246935225037483,20.469113425467985,1842
436,2.3188615514945092,3.0249222169945935,20.471057479661756,1842
437,2.3191031358968583,3.0251521799599628,20.47300168266318,1842
438,2.3193457359385747,3.025383962866246,20.47494873997123,1842
439,2.3195901419270313,3.0256182667855787,20.476904249231215,1842
440,2.319837032999303,3.025855778537823,20.47887287759295,1842
441,2.3200865004450035,3.026096369980513,20.480856024652162,1842
442,2.320338780250068,3.026340079904277,20.48285608390154,1842
443,2.320593821076504,3.0265867872754675,20.484872960000292,1842
444,2.3208508510306975,3.0268351127825457,20.48690364681692,1842
445,2.3211090775011964,3.027083949009062,20.488944164936072,1842
446,2.3213685044767387,3.0273332327401548,20.49099489271557,1842
447,2.3216290593001228,3.0275828791179142,20.493055419729032,1842
448,2.3218898887607926,3.0278321518868183,20.495119589856895,1842
449,2.322150001810762,3.028080488921654,20.497178776626814,1842
450,2.322408651034729,3.0283275998381107,20.499225684267095,1842
451,2.3226649944931976,3.028573258877434,20.501251353441774,1842
452,2.322917885707665,3.0288169772869806,20.503244679239458,1842
453,2.323166328640787,3.029058015168506,20.505197791213316,1842
454,2.3234099501152055,3.0292959728199613,20.50710837227418,1842
455,2.323648671266755,3.0295307744101656,20.5089758537291,1842
456,2.323882843910948,3.029762793078231,20.510802470113802,1842
457,2.3241132125055413,3.0299920425243005,20.512597490015075,1842
458,2.3243408557118976,3.0302189540654463,20.51437143182224,1842
459,2.3245675283041676,3.03044488170791,20.516137784957323,1842
460,2.3247947594646323,3.0306717555282106,20.517905448764083,1842
461,2.325022896850111,3.030900252958631,20.519675770000333,1842
462,2.3252519259271147,3.031130388412612,20.521448580042726,1842
463,2.325482218981638,3.031362556314555,20.523226285866357,1842
464,2.325714077601916,3.0315969281123607,20.525011309617703,1842
465,2.3259475882522636,3.031833410623059,20.526804822446216,1842
466,2.3261825793960234,3.032071574701801,20.52860653919999,1842
467,2.326418683719199,3.032310839265329,20.53041473632523,1842
468,2.3266554168415765,3.0325504963295975,20.532227021210435,1842
469,2.3268924309560575,3.032790079581911,20.534041599515025,1842
470,2.3271296911571446,3.03302951055302,20.535858459044285,1842
471,2.3273672426840535,3.0332688017863028,20.537678067120954,1842
472,2.3276044398241065,3.0335074249471075,20.539495657468738,1842
473,2.327840553568009,3.033744983167895,20.541304815715854,1842
474,2.328074634665844,3.0339811322937495,20.543096095663774,1842
475,2.328306007868614,3.034215648107627,20.54486255976821,1842
476,2.328533305937481,3.034447687468221,20.546592361955778,1842
477,2.328754817088645,3.0346751074398775,20.548275851261906,1842
478,2.328969250784427,3.0348955205982135,20.549908207856944,1842
479,2.3291760695446015,3.035107935534747,20.55148682603653,1842
480,2.3293749956736924,3.0353121032471404,20.553009009825267,1842
481,2.3295665631463747,3.0355078723211277,20.55448192852918,1842
482,2.32975169273089,3.0356953313641237,20.55591563056614,1842
483,2.3299321231290944,3.0358757152057736,20.55732380251982,1842
484,2.3301094256471298,3.0360510175261015,20.558715579834303,1842
485,2.3302840309978596,3.0362219647621562,20.560093014498598,1842
486,2.3304563997788126,3.0363895162699968,20.56145791577974,1842
487,2.330627533640969,3.0365555280482854,20.562814635862637,1842
488,2.330797960016627,3.036720841579965,20.564165763375623,1842
489,2.330967840707056,3.0368856756241493,20.565512198288623,1842
490,2.3311379389100995,3.0370509050853403,20.566858645788237,1842
491,2.3313083294915153,3.0372165486114153,20.568205799129675,1842
492,2.331478905923139,3.037382312354655,20.569553649573518,1842
493,2.3316494186797505,3.0375478487377143,20.57090097653795,1842
494,2.3318200065816477,3.037713244178052,20.572248948075142,1842
495,2.3319908786576327,3.0378786383033174,20.57359927766095,1842
496,2.332161303132676,3.0380434862618895,20.574946296662876,1842
497,2.3323307313208144,3.038207524729304,20.57628497117795,1842
498,2.3324984000858717,3.038370510368492,20.577607471604452,1842
499,2.3326634304635836,3.0385321310689726,20.57890485255103,1842
500,2.3328246285399357,3.038691555130693,20.58016729115008,1842
501,2.332980057218413,3.0388463100758303,20.5813836378525,1842
502,2.3331284547989215,3.038993985248723,20.58254902842766,1842
503,2.3332690689700875,3.039133155554096,20.58365981271065,1842
504,2.333402259564305,3.039264217255792,20.58471889928802,1842
505,2.3335286042775367,3.039387036997109,20.585733787882766,1842
506,2.333649069380042,3.039502186678633,20.586713264015575,1842
507,2.3337654283781593,3.0396112876005192,20.587670286842066,1842
508,2.333879260803177,3.0397163124043645,20.58861414275008,1842
509,2.333990711980038,3.0398176296041215,20.589545259777438,1842
510,2.3341004232137452,3.0399164875572557,20.59046629291002,1842
511,2.334209012848757,3.0400139860615396,20.59137999074777,1842
512,2.3343165383697975,3.0401102730652845,20.592286475090297,1842
513,2.3344233072958622,3.0402057795053024,20.593187399207395,1842
514,2.334530044867898,3.040301299054569,20.594087368274213,1842
515,2.334636522587491,3.0403965867345306,20.594984924036385,1842
516,2.334742698921527,3.0404915856146064,20.595879861250932,1842
517,2.3348482494014533,3.0405860883508753,20.596769492046228,1842
518,2.334953470830911,3.040680265635204,20.59765638053426,1842
519,2.3350587329773353,3.0407743128745355,20.598543819358735,1842
520,2.3351633568142725,3.040867896722984,20.599425619090947,1842
521,2.335266961876654,3.040960909383276,20.60029779295017,1842
522,2.3353690938613942,3.041053285467541,20.60115507219676,1842
523,2.335469619890854,3.0411450207630897,20.60199584403284,1842
524,2.3355684496484352,3.0412359967734743,20.60282013464903,1842
525,2.3356652635130892,3.041325966274547,20.603625930168377,1842
526,2.33575963065657,3.0414144870469264,20.604411298465806,1842
527,2.3358513036743696,3.0415012937961308,20.605174942762893,1842
528,2.3359398644568223,3.0415859090218755,20.60591457144977,1842
529,2.336025272954612,3.0416684162843297,20.60662858963252,1842
530,2.3361072489176546,3.0417486118413026,20.607314228881823,1842
531,2.3361857715353462,3.0418264934979735,20.607971147491124,1842
532,2.3362604650532344,3.041902034652766,20.608594150791138,1842
533,2.336331493361462,3.041975274023333,20.609185108635465,1842
534,2.336399078463321,3.0420460430991425,20.609747724488752,1842
535,2.336463491009922,3.0421145869897894,20.610284017588302,1842
536,2.3365252614361522,3.0421814433262107,20.610797548755,1842
537,2.3365847941841986,3.0422470266408763,20.61129089081038,1842
538,2.336642154533889,3.0423114475377164,20.611764175541776,1842
539,2.336697283446564,3.042374796269664,20.612216073308414,1842
540,2.3367501697024866,3.0424371316064205,20.612646042231894,1842
541,2.3368012362798103,3.042498719656926,20.613057624950084,1842
542,2.336850782658248,3.0425597012360397,20.613453756931918,1842
543,2.3368988074641557,3.0426201402152935,20.613833795808986,1842
544,2.3369455259198992,3.0426801104487224,20.61419996810561,1842
545,2.336991103545355,3.0427396041000336,20.614554770590235,1842
546,2.337035712414536,3.0427986393382565,20.614900783908233,1842
547,2.3370795946133534,3.0428572610071316,20.615241917533346,1842
548,2.33712264237213,3.042915391019711,20.61557810562674,1842
549,2.337164884020311,3.0429730153240295,20.615910690219327,1842
550,2.3372061370759276,3.0430300106296526,20.616238619802076,1842
551,2.3372462428770335,3.04308627254474,20.616560537656085,1842
552,2.337285215290612,3.0431418133207173,20.616876451851795,1842
553,2.3373228852898196,3.0431965291744105,20.61718456812182,1842
554,2.337359126755871,3.0432503439952554,20.61748346633229,1842
555,2.337393975381354,3.0433032284726353,20.617774696887135,1842
556,2.3374274944424718,3.043355204267544,20.618059424798528,1842
557,2.3374594094800627,3.0434060652372112,20.618335038020764,1842
558,2.3374893794292544,3.043455515957341,20.61859871228899,1842
559,2.3375172345723705,3.0435033960126305,20.61884909017974,1842
560,2.3375431112783644,3.0435499041687635,20.619086019022408,1842
561,2.3375670721511503,3.0435950897467956,20.619310049603058,1842
562,2.3375892490443806,3.0436390866702143,20.61952184816421,1842
563,2.3376098717455425,3.0436820135126714,20.619724604908825,1842
564,2.337629197904543,3.043724137371192,20.619918924409728,1842
565,2.337647301281068,3.043765580880644,20.6201038635123,1842
566,2.337664285965091,3.0438064233417776,20.620279998768236,1842
567,2.337679755006877,3.0438466455353983,20.620440751180805,1842
568,2.337693745368604,3.043886308263665,20.620586041943042,1842
569,2.337706515004267,3.0439254355954453,20.620719474068032,1842
570,2.3377182704288857,3.043964017193059,20.620845088912205,1842
571,2.337728787607877,3.0440018555498285,20.620962156763003,1842
572,2.337737069153461,3.044038035878434,20.6210639336707,1842
573,2.3377413122787636,3.0440699844091985,20.6211411747247,1842
574,2.337740069461394,3.044094593774336,20.621189652250855,1842
575,2.3377326844334294,3.044110414588914,20.62120616279321,1842
576,2.337718866736294,3.0441168275638666,20.621188866668895,1842
577,2.3376981200294975,3.0441139072620635,20.621128923643077,1842
578,2.337670544624616,3.0441022015684376,20.621025137007763,1842
579,2.3376377574150218,3.044082585633095,20.62089299593816,1842
580,2.3376011757105815,3.0440563272696086,20.620742824803752,1842
581,2.33756170451197,3.044024859096055,20.62057932626313,1842
582,2.337520275413182,3.0439899971364603,20.620406461343848,1842
583,2.3374779224529485,3.0439535972471137,20.62022886760628,1842
584,2.3374353445463165,3.043916772756069,20.620049972400682,1842
585,2.337392945473738,3.0438801204078754,20.61987186748355,1842
586,2.337351324087982,3.0438443832767934,20.61969805774669,1842
587,2.3373106463375968,3.043809666319638,20.619529847475295,1842
588,2.3372708759867566,3.0437757287977965,20.619367778774073,1842
589,2.337231725930376,3.043742230782979,20.619210204204418,1842
590,2.3371931085923605,3.0437090814473335,20.619056583708904,1842
591,2.3371551280491225,3.0436763429670672,20.618907805642603,1842
592,2.3371173294480116,3.043643739846933,20.618760026061498,1842
593,2.337079302497574,3.0436111186110346,20.61860919963561,1842
594,2.337040369953864,3.043578331913848,20.618447843606646,1842
595,2.3370001108582654,3.0435451329545757,20.61827265073091,1842
596,2.3369576663030207,3.043510702779642,20.61807844598728,1842
597,2.336911402995847,3.0434728460606935,20.617856439068795,1842
598,2.3368599092725657,3.043428744132516,20.617601549763542,1842
599,2.3368028551831204,3.0433777633170407,20.617311919363747,1842
600,2.3367400893599206,3.043319775628798,20.616985765057418,1842
601,2.3366715113327094,3.0432550489148165,20.616620175521238,1842
602,2.336597816459492,3.043183715479745,20.616222984419327,1842
603,2.336520521594205,3.043106688133384,20.61580724890175,1842
604,2.33644119062929,3.0430258485732784,20.615382503690938,1842
605,2.336360521538902,3.0429423915123937,20.614952037484073,1842
606,2.3362789490567373,3.042857149738005,20.614517693543394,1842
607,2.336197232780476,3.0427715339771417,20.614082750958488,1842
608,2.3361156675233796,3.0426860199894645,20.613648638091814,1842
609,2.3360346203778657,3.04260113030515,20.613217310501444,1842
610,2.3359546069411037,3.04251747964741,20.612791862561966,1842
611,2.3358758686746057,3.0424352152832257,20.612374216748883,1842
612,2.3357984229744617,3.042354148860106,20.61196527579935,1842
613,2.335722045826943,3.0422739254560325,20.611564137260245,1842
614,2.3356466544004055,3.0421944283919164,20.611170436805814,1842
615,2.3355722863937802,3.042115666297289,20.61078457206712,1842
616,2.335498459623267,3.0420373097654645,20.610402663607687,1842
617,2.335424652596173,3.0419591111219257,20.61001990755948,1842
618,2.3353502004782967,3.041880872036784,20.609629375805945,1842
619,2.335274298052938,3.0418022382565746,20.609223329307166,1842
620,2.335195880514322,3.041722253784878,20.608794309517016,1842
621,2.3351132916136312,3.041638361004791,20.608334613188934,1842
622,2.3350249742000573,3.0415471397928573,20.607839000501603,1842
623,2.3349305359842267,3.0414476593560726,20.607305906160857,1842
624,2.334829764495737,3.0413395808369494,20.6067336497905,1842
625,2.3347229936958485,3.041223591047776,20.60612363984145,1842
626,2.334611113650122,3.041099991360482,20.605485116289824,1842
627,2.334495787230288,3.0409702758951367,20.604830510647595,1842
628,2.3343779224576786,3.040835459908303,20.60416545376528,1842
629,2.3342582587610776,3.040696887684144,20.60349331057728,1842
630,2.334137278721841,3.0405555905434603,20.602815946011706,1842
631,2.33401576534895,3.0404131832817916,20.602136442923445,1842
632,2.333893751206126,3.040269833889895,20.601454692186298,1842
633,2.3337716524513334,3.040126228912815,20.60077267742398,1842
634,2.333650025744441,3.0399831874877052,20.60009329420713,1842
635,2.3335290675924796,3.0398409265224435,20.599417777241076,1842
636,2.3334086704621892,3.0396992749316194,20.598745637217814,1842
637,2.3332888555180276,3.039558216032679,20.598077179577167,1842
